,,Torrent Pharmaceuticals Ltd.,,,,Nifty 50,,
DATE,,PREV. CLOSE,CLOSE,Daily Return,,OPEN,CLOSE,Daily Return %
28-03-2022,,2743.15,2728.3,-0.54134845,,17181.85,17222,0.233676816
25-03-2022,,2828.4,2743.15,-3.01407156,,17289,17153,-0.786627335
24-03-2022,,2831.1,2828.4,-0.095369291,,17094.95,17222.75,0.7475892
23-03-2022,,2762.2,2831.1,2.494388531,,17405.05,17245.65,-0.915826154
22-03-2022,,2763.6,2762.2,-0.050658561,,17120.4,17315.5,1.139576178
21-03-2022,,2874.6,2763.6,-3.861406804,,17329.5,17117.6,-1.22277042
17-03-2022,,2850,2874.6,0.863157895,,17202.9,17287.05,0.489161711
16-03-2022,,2870.6,2850,-0.71762001,,16876.65,16975.35,0.584831705
15-03-2022,,2829,2870.6,1.47048427,,16900.65,16663,-1.406158935
14-03-2022,,2823.25,2829,0.203665988,,16633.7,16871.3,1.428425425
11-03-2022,,2769.2,2823.25,1.951827243,,16528.8,16630.45,0.614987174
10-03-2022,,2774.6,2769.2,-0.194622648,,16757.1,16594.9,-0.967947915
09-03-2022,,2745,2774.6,1.078324226,,16078,16345.35,1.662831198
08-03-2022,,2698.55,2745,1.721294769,,15747.75,16013.45,1.687225159
07-03-2022,,2740.5,2698.55,-1.530742565,,15867.95,15863.15,-0.030249654
04-03-2022,,2800.85,2740.5,-2.154703037,,16339.45,16245.35,-0.575906778
03-03-2022,,2772.15,2800.85,1.035297513,,16723.2,16498.05,-1.346333238
02-03-2022,,2749.9,2772.15,0.809120332,,16593.1,16605.95,0.077441828
28-02-2022,,2705.7,2749.9,1.633588351,,16481.6,16793.9,1.894840307
25-02-2022,,2669,2705.7,1.375046834,,16515.65,16658.4,0.86433171
24-02-2022,,2738.15,2669,-2.525427752,,16548.9,16247.95,-1.818549873
23-02-2022,,2700.4,2738.15,1.397941046,,17194.5,17063.25,-0.763325482
22-02-2022,,2654.9,2700.4,1.713812196,,16847.95,17092.2,1.449731273
21-02-2022,,2663.95,2654.9,-0.339721091,,17192.25,17206.65,0.08375867
18-02-2022,,2592.45,2663.95,2.758008833,,17236.05,17276.3,0.233522182
17-02-2022,,2626.95,2592.45,-1.313310112,,17396.55,17304.6,-0.528553075
16-02-2022,,2592.9,2626.95,1.313201435,,17408.45,17322.2,-0.495449049
15-02-2022,,2551.2,2592.9,1.634524929,,16933.25,17352.45,2.475602734
14-02-2022,,2590.6,2551.2,-1.520883193,,17076.15,16842.8,-1.366525827
11-02-2022,,2597.15,2590.6,-0.252199526,,17451,17374.75,-0.436937711
10-02-2022,,2601.15,2597.15,-0.153778137,,17554.1,17605.85,0.294802924
09-02-2022,,2600.3,2601.15,0.032688536,,17370.1,17463.8,0.539432703
08-02-2022,,2614.35,2600.3,-0.537418479,,17279.85,17266.75,-0.075810843
07-02-2022,,2682.9,2614.35,-2.555071005,,17456.3,17213.6,-1.390328993
04-02-2022,,2707.35,2682.9,-0.903097124,,17590.2,17516.3,-0.420120294
03-02-2022,,2738.55,2707.35,-1.13928904,,17767.75,17560.2,-1.168127647
02-02-2022,,2678.65,2738.55,2.236201071,,17706.2,17780,0.416803154
01-02-2022,,2671.45,2678.65,0.269516555,,17529.45,17576.85,0.270402095
31-01-2022,,2657.65,2671.45,0.519255733,,17301.05,17339.85,0.224263845
28-01-2022,,2683.5,2657.65,-0.963294205,,17208.3,17101.95,-0.618015725
27-01-2022,,3161,2683.5,-15.10597912,,17062,17110.15,0.282206072
25-01-2022,,3117.85,3161,1.383966515,,17001.55,17277.95,1.625734124
24-01-2022,,3165.15,3117.85,-1.494399949,,17575.15,17149.1,-2.424161387
21-01-2022,,3204.8,3165.15,-1.23720669,,17613.7,17617.15,0.019587026
20-01-2022,,3201.15,3204.8,0.114021524,,17921,17757,-0.915127504
19-01-2022,,3186.8,3201.15,0.450294967,,18129.2,17938.4,-1.052445778
18-01-2022,,3191,3186.8,-0.131620182,,18337.2,18113.05,-1.222378553
17-01-2022,,3194.2,3191,-0.100181579,,18235.65,18308.1,0.397298698
14-01-2022,,3189.2,3194.2,0.15677913,,18185,18255.75,0.389056915
13-01-2022,,3159.9,3189.2,0.927244533,,18257,18257.8,0.004381881
12-01-2022,,3125.8,3159.9,1.090920724,,18170.4,18212.35,0.230869986
11-01-2022,,3144.35,3125.8,-0.589947048,,17997.75,18055.75,0.322262505
10-01-2022,,3140.5,3144.35,0.122591944,,17913.3,18003.3,0.50241999
07-01-2022,,3158.85,3140.5,-0.580907609,,17797.6,17812.7,0.0848429
06-01-2022,,3199.95,3158.85,-1.284395069,,17768.5,17745.9,-0.127191378
05-01-2022,,3208.85,3199.95,-0.277357932,,17820.1,17925.25,0.590064029
04-01-2022,,3252.1,3208.85,-1.329909904,,17681.4,17805.25,0.700453584
03-01-2022,,3278.45,3252.1,-0.803733472,,17387.15,17625.7,1.371990234
31-12-2021,,3190.95,3278.45,2.742130087,,17244.5,17354.05,0.635275015
30-12-2021,,3185.7,3190.95,0.164798945,,17201.45,17203.95,0.014533658
29-12-2021,,3142.4,3185.7,1.377927699,,17220.1,17213.6,-0.037746587
28-12-2021,,3148.75,3142.4,-0.201667328,,17177.6,17233.25,0.323968424
27-12-2021,,3046.2,3148.75,3.366489397,,16937.75,17086.25,0.876739827
24-12-2021,,3162.5,3046.2,-3.677470356,,17149.5,17003.75,-0.849879005
23-12-2021,,3081.8,3162.5,2.61859952,,17066.8,17072.6,0.033984109
22-12-2021,,3073.35,3081.8,0.274944279,,16865.55,16955.45,0.533039243
21-12-2021,,3067.85,3073.35,0.179278648,,16773.15,16770.85,-0.013712392
20-12-2021,,3081.3,3067.85,-0.436504073,,16824.25,16614.2,-1.248495475
17-12-2021,,3092.05,3081.3,-0.347665788,,17276,16985.2,-1.683260014
16-12-2021,,3114.55,3092.05,-0.722415758,,17373,17248.4,-0.717204858
15-12-2021,,3120.55,3114.55,-0.192273798,,17323.65,17221.4,-0.590233582
14-12-2021,,3075,3120.55,1.481300813,,17283.2,17324.9,0.241274764
13-12-2021,,3086.65,3075,-0.377431844,,17619.1,17368.25,-1.423739011
10-12-2021,,3112.8,3086.65,-0.840079671,,17476.05,17511.3,0.201704619
09-12-2021,,3137.9,3112.8,-0.799898021,,17524.4,17516.85,-0.043082787
08-12-2021,,3074.6,3137.9,2.058804397,,17315.25,17469.75,0.892277039
07-12-2021,,2936.95,3074.6,4.686834982,,17044.1,17176.7,0.777981824
06-12-2021,,2981.8,2936.95,-1.504125025,,17209.05,16912.25,-1.724673936
03-12-2021,,2971.15,2981.8,0.358447066,,17424.9,17196.7,-1.309620141
02-12-2021,,2975.65,2971.15,-0.151227463,,17183.2,17401.65,1.271299874
01-12-2021,,3042.05,2975.65,-2.182738614,,17104.4,17166.9,0.365403054
30-11-2021,,3037.3,3042.05,0.156388898,,17051.15,16983.2,-0.398506846
29-11-2021,,3036.1,3037.3,0.03952439,,17055.8,17053.95,-0.01084675
26-11-2021,,2990.55,3036.1,1.523131197,,17338.75,17026.45,-1.801167904
25-11-2021,,2817.5,2990.55,6.141969831,,17417.3,17536.25,0.682941673
24-11-2021,,2821.5,2817.5,-0.141768563,,17550.05,17415.05,-0.769228578
23-11-2021,,2753.15,2821.5,2.482610828,,17281.75,17503.35,1.282277547
22-11-2021,,2791.3,2753.15,-1.366746677,,17796.25,17416.55,-2.133595561
18-11-2021,,2834.4,2791.3,-1.520604008,,17890.55,17764.8,-0.702885043
17-11-2021,,2789.05,2834.4,1.626001685,,17939.35,17898.65,-0.226875556
16-11-2021,,2794.65,2789.05,-0.200382874,,18127.05,17999.2,-0.705299539
15-11-2021,,2791.35,2794.65,0.118222366,,18140.95,18109.45,-0.1736403
12-11-2021,,2834.6,2791.35,-1.525788471,,17977.6,18102.75,0.69614409
11-11-2021,,2825.95,2834.6,0.306091757,,17967.45,17873.6,-0.522333442
10-11-2021,,2847.35,2825.95,-0.751576027,,17973.45,18017.2,0.243414592
09-11-2021,,2902.75,2847.35,-1.90853501,,18084.35,18044.25,-0.221738686
08-11-2021,,2819.35,2902.75,2.958128647,,18040.2,18068.55,0.157149034
04-11-2021,,2804.25,2819.35,0.538468396,,17935.05,17916.8,-0.101756059
03-11-2021,,2839.05,2804.25,-1.225762139,,17947.95,17829.2,-0.661635451
02-11-2021,,2879.4,2839.05,-1.401333611,,17970.9,17888.95,-0.456015002
01-11-2021,,2860.4,2879.4,0.664242763,,17783.15,17929.65,0.823813554
29-10-2021,,2783.3,2860.4,2.770093055,,17833.05,17671.65,-0.905061108
28-10-2021,,2821.45,2783.3,-1.352141629,,18187.65,17857.25,-1.81661732
27-10-2021,,2944.25,2821.45,-4.170841471,,18295.85,18210.95,-0.464039659
26-10-2021,,3084,2944.25,-4.531452659,,18154.5,18268.4,0.627392657
25-10-2021,,2969.4,3084,3.859365528,,18229.5,18125.4,-0.571052415
22-10-2021,,3012.55,2969.4,-1.432341372,,18230.7,18114.9,-0.635192286
21-10-2021,,2982.25,3012.55,1.016011401,,18382.7,18178.1,-1.113002987
20-10-2021,,3072.95,2982.25,-2.951561203,,18439.9,18266.6,-0.939809869
19-10-2021,,3111.75,3072.95,-1.2468868,,18602.35,18418.75,-0.986972076
18-10-2021,,3130.4,3111.75,-0.595770509,,18500.1,18477.05,-0.124593921
14-10-2021,,3127.35,3130.4,0.09752666,,18272.85,18338.55,0.359549824
13-10-2021,,3113.55,3127.35,0.443223973,,18097.85,18161.75,0.353080615
12-10-2021,,3167.2,3113.55,-1.693925234,,17915.8,17991.95,0.425043816
11-10-2021,,3075.3,3167.2,2.988326342,,17867.55,17945.95,0.438784277
08-10-2021,,3074.25,3075.3,0.034154672,,17886.85,17895.2,0.046682339
07-10-2021,,3064.95,3074.25,0.303430725,,17810.55,17790.35,-0.113415925
06-10-2021,,3129.3,3064.95,-2.056370434,,17861.5,17646,-1.206505613
05-10-2021,,3129.55,3129.3,-0.007988369,,17661.35,17822.3,0.911311989
04-10-2021,,3080.55,3129.55,1.590625051,,17615.55,17691.25,0.429733957
01-10-2021,,3085.5,3080.55,-0.160427807,,17531.9,17532.05,0.000855583
30-09-2021,,3134.85,3085.5,-1.574238002,,17718.9,17618.15,-0.568601888
29-09-2021,,3107.85,3134.85,0.868767798,,17657.95,17711.3,0.302130202
28-09-2021,,3088.55,3107.85,0.624888702,,17906.45,17748.6,-0.881525931
27-09-2021,,3100.1,3088.55,-0.372568627,,17932.2,17855.1,-0.429952822
24-09-2021,,3101.05,3100.1,-0.030634785,,17897.45,17853.2,-0.247241926
23-09-2021,,3085.5,3101.05,0.503970183,,17670.85,17822.95,0.86073958
22-09-2021,,3043.6,3085.5,1.376659219,,17580.9,17546.65,-0.19481369
21-09-2021,,3057.85,3043.6,-0.466013702,,17450.5,17562,0.638950173
20-09-2021,,3097.2,3057.85,-1.270502389,,17443.85,17396.9,-0.269149299
17-09-2021,,3114.25,3097.2,-0.547483343,,17709.65,17585.15,-0.703006553
16-09-2021,,3122.45,3114.25,-0.262614293,,17539.2,17629.5,0.514846743
15-09-2021,,3133.1,3122.45,-0.33991893,,17387.65,17519.45,0.758009277
14-09-2021,,3126.05,3133.1,0.225524224,,17420.35,17380,-0.231625656
13-09-2021,,3108.35,3126.05,0.569433944,,17363.55,17355.3,-0.047513325
09-09-2021,,3100.55,3108.35,0.25156827,,17312.85,17369.25,0.325769587
08-09-2021,,3094.55,3100.55,0.193889257,,17375.75,17353.5,-0.128052027
07-09-2021,,3130.5,3094.55,-1.148378853,,17401.55,17362.1,-0.226703943
06-09-2021,,3189.65,3130.5,-1.85443544,,17399.35,17377.8,-0.123855201
03-09-2021,,3143.15,3189.65,1.479407601,,17262.45,17323.6,0.354237087
02-09-2021,,3167.5,3143.15,-0.768745067,,17095.4,17234.15,0.81162184
01-09-2021,,3105.9,3167.5,1.983322064,,17185.6,17076.25,-0.636288521
31-08-2021,,3092.4,3105.9,0.436554133,,16947.5,17132.2,1.089836259
30-08-2021,,3046.9,3092.4,1.49332108,,16775.85,16931.05,0.925139412
27-08-2021,,3052.75,3046.9,-0.191630497,,16642.55,16705.2,0.376444716
26-08-2021,,3054.25,3052.75,-0.049111893,,16627.95,16636.9,0.053825036
25-08-2021,,3056.55,3054.25,-0.075248237,,16654,16634.65,-0.116188303
24-08-2021,,3061.95,3056.55,-0.176358203,,16561.4,16624.6,0.38161025
23-08-2021,,3036.1,3061.95,0.851421231,,16592.25,16496.45,-0.577377993
20-08-2021,,3052.25,3036.1,-0.529117864,,16382.5,16450.5,0.415077064
18-08-2021,,3008.05,3052.25,1.469390469,,16691.95,16568.85,-0.737481241
17-08-2021,,2954.85,3008.05,1.800429802,,16545.25,16614.6,0.419153533
16-08-2021,,2963.75,2954.85,-0.300295234,,16518.4,16563.05,0.27030463
13-08-2021,,2911.85,2963.75,1.782372032,,16385.7,16529.1,0.875153335
12-08-2021,,2902.05,2911.85,0.337692321,,16303.65,16364.4,0.372615948
11-08-2021,,3026.65,2902.05,-4.116762758,,16327.3,16282.25,-0.275918247
10-08-2021,,3073.5,3026.65,-1.524320807,,16274.8,16280.1,0.032565684
09-08-2021,,3063.95,3073.5,0.311689159,,16281.35,16258.25,-0.141880127
06-08-2021,,3056.7,3063.95,0.237183891,,16304.4,16238.2,-0.406025367
05-08-2021,,3073.8,3056.7,-0.556314659,,16288.95,16294.6,0.034686091
04-08-2021,,3101.5,3073.8,-0.893116234,,16195.25,16258.8,0.392399006
03-08-2021,,3076.35,3101.5,0.817527264,,15951.55,16130.75,1.123401801
02-08-2021,,3071.1,3076.35,0.17094852,,15874.9,15885.15,0.064567336
30-07-2021,,3037.4,3071.1,1.109501547,,15800.6,15763.05,-0.237649203
29-07-2021,,3084.7,3037.4,-1.533374396,,15762.7,15778.45,0.09991943
28-07-2021,,3002.85,3084.7,2.725743877,,15761.55,15709.4,-0.330868474
27-07-2021,,3079.2,3002.85,-2.47954014,,15860.5,15746.45,-0.719081996
26-07-2021,,3043.2,3079.2,1.1829653,,15849.3,15824.45,-0.156789259
23-07-2021,,3013.55,3043.2,0.983889433,,15856.8,15856.05,-0.004729832
22-07-2021,,2961.5,3013.55,1.757555293,,15736.6,15824.05,0.555710891
20-07-2021,,2969.2,2961.5,-0.259329112,,15703.95,15632.1,-0.457528202
19-07-2021,,2990.75,2969.2,-0.720555045,,15754.5,15752.4,-0.013329525
16-07-2021,,3001.3,2990.75,-0.351514344,,15958.35,15923.4,-0.219007604
15-07-2021,,3011.65,3001.3,-0.343665433,,15872.15,15924.2,0.327932889
14-07-2021,,3015.45,3011.65,-0.126017676,,15808.7,15853.95,0.286234795
13-07-2021,,3012.7,3015.45,0.091280247,,15794,15812.35,0.116183361
12-07-2021,,3005.05,3012.7,0.254571471,,15766.8,15692.6,-0.470609128
09-07-2021,,2945.5,3005.05,2.02172806,,15688.25,15689.8,0.009880006
08-07-2021,,2949.55,2945.5,-0.137309081,,15855.4,15727.9,-0.804142437
07-07-2021,,2931.9,2949.55,0.601998704,,15819.6,15879.65,0.379592404
06-07-2021,,2938.85,2931.9,-0.236487061,,15813.75,15818.25,0.028456249
05-07-2021,,2950.35,2938.85,-0.389784263,,15793.4,15834.35,0.259285524
02-07-2021,,2924.2,2950.35,0.894261678,,15705.85,15722.2,0.104101338
01-07-2021,,2901.6,2924.2,0.778880618,,15755.05,15680,-0.4763552
30-06-2021,,2922.25,2901.6,-0.706647275,,15776.9,15721.5,-0.351146296
29-06-2021,,2936.05,2922.25,-0.470019244,,15807.5,15748.45,-0.373556856
28-06-2021,,2886.25,2936.05,1.725422261,,15915.35,15814.7,-0.632408335
25-06-2021,,2885.3,2886.25,0.032925519,,15839.35,15860.35,0.132581198
24-06-2021,,2903.7,2885.3,-0.633674278,,15737.3,15790.45,0.337732648
23-06-2021,,2924.95,2903.7,-0.726508145,,15862.8,15686.95,-1.108568475
22-06-2021,,2920.4,2924.95,0.155800575,,15840.5,15772.75,-0.427701146
21-06-2021,,2897.7,2920.4,0.783379922,,15525.85,15746.5,1.421178229
18-06-2021,,2953.9,2897.7,-1.902569484,,15756.5,15683.35,-0.464252848
17-06-2021,,2890.2,2953.9,2.203999723,,15648.3,15691.4,0.27542928
16-06-2021,,2927.65,2890.2,-1.279182962,,15847.5,15767.55,-0.504495977
15-06-2021,,2979.75,2927.65,-1.748468831,,15866.95,15869.25,0.014495539
14-06-2021,,2879.8,2979.75,3.470727134,,15791.4,15811.85,0.129500868
11-06-2021,,2859.8,2879.8,0.699349605,,15796.45,15799.35,0.018358555
10-06-2021,,2798.65,2859.8,2.184982045,,15692.1,15737.75,0.290910713
09-06-2021,,2834.35,2798.65,-1.259548045,,15766.3,15635.35,-0.830568998
08-06-2021,,2824.8,2834.35,0.338077032,,15773.9,15740.1,-0.214278016
07-06-2021,,2811.55,2824.8,0.471270296,,15725.1,15751.65,0.168838354
04-06-2021,,2775.2,2811.55,1.309815509,,15712.5,15670.25,-0.268894193
03-06-2021,,2795,2775.2,-0.708407871,,15655.55,15690.35,0.222285388
02-06-2021,,2785.65,2795,0.335648771,,15520.35,15576.2,0.359850132
01-06-2021,,2741.35,2785.65,1.615992121,,15629.65,15574.85,-0.350615657
31-05-2021,,2714.05,2741.35,1.005876826,,15437.75,15582.8,0.939579926
28-05-2021,,2719.25,2714.05,-0.191229199,,15421.2,15435.65,0.093702176
27-05-2021,,2710.2,2719.25,0.333923696,,15323.95,15337.85,0.090707683
26-05-2021,,2723.7,2710.2,-0.495649301,,15257.05,15301.45,0.291013007
25-05-2021,,2718.05,2723.7,0.207869612,,15291.75,15208.45,-0.544738176
24-05-2021,,2717.95,2718.05,0.003679244,,15211.35,15197.7,-0.089735625
21-05-2021,,2723.3,2717.95,-0.196452833,,14987.8,15175.3,1.251017494
20-05-2021,,2754.4,2723.3,-1.129102527,,15042.6,14906.05,-0.907755308
19-05-2021,,2723.7,2754.4,1.127143224,,15058.6,15030.15,-0.188928586
18-05-2021,,2765.65,2723.7,-1.516822447,,15067.2,15108.1,0.271450568
17-05-2021,,2722.3,2765.65,1.592403482,,14756.25,14923.15,1.131046167
14-05-2021,,2725.85,2722.3,-0.130234606,,14749.4,14677.8,-0.485443476
12-05-2021,,2714.45,2725.85,0.41997458,,14823.55,14696.5,-0.857082143
11-05-2021,,2766.8,2714.45,-1.89207749,,14789.7,14850.75,0.412787278
10-05-2021,,2616.05,2766.8,5.762504539,,14928.25,14942.35,0.094451794
07-05-2021,,2607.05,2616.05,0.345217775,,14816.85,14823.15,0.042519159
06-05-2021,,2624.3,2607.05,-0.657318142,,14668.35,14724.8,0.384842194
05-05-2021,,2506.2,2624.3,4.712313463,,14604.15,14617.85,0.093808952
04-05-2021,,2526.55,2506.2,-0.805446162,,14687.25,14496.5,-1.298745511
03-05-2021,,2509.25,2526.55,0.689449039,,14481.05,14634.15,1.057243777
30-04-2021,,2500.45,2509.25,0.351936651,,14747.35,14631.1,-0.788277216
29-04-2021,,2502.3,2500.45,-0.073931983,,14979,14894.9,-0.5614527
28-04-2021,,2524.8,2502.3,-0.891159696,,14710.5,14864.55,1.047211176
27-04-2021,,2511.45,2524.8,0.53156543,,14493.8,14653.05,1.098745671
26-04-2021,,2531.95,2511.45,-0.809652639,,14449.45,14485,0.246030126
23-04-2021,,2576.7,2531.95,-1.736717507,,14326.35,14341.35,0.104702175
22-04-2021,,2604.85,2576.7,-1.080676431,,14219.15,14406.15,1.315127838
20-04-2021,,2596.2,2604.85,0.333179262,,14526.7,14296.4,-1.585356619
19-04-2021,,2619.5,2596.2,-0.889482726,,14306.6,14359.45,0.369409923
16-04-2021,,2565,2619.5,2.124756335,,14599.6,14617.85,0.125003425
15-04-2021,,2566.65,2565,-0.064286132,,14522.4,14581.45,0.406613232
13-04-2021,,2555.8,2566.65,0.424524611,,14364.9,14504.8,0.973901663
12-04-2021,,2574.75,2555.8,-0.735993786,,14644.65,14310.8,-2.279672099
09-04-2021,,2549.3,2574.75,0.998313262,,14882.65,14834.85,-0.32117936
08-04-2021,,2577.15,2549.3,-1.080651107,,14875.65,14873.8,-0.012436431
07-04-2021,,2562.9,2577.15,0.556010769,,14716.45,14819.05,0.697179007
06-04-2021,,2521.55,2562.9,1.639864369,,14737,14683.5,-0.363031825
05-04-2021,,2548.25,2521.55,-1.047777887,,14837.7,14637.8,-1.347243845
01-04-2021,,2545.05,2548.25,0.125734268,,14798.4,14867.35,0.465928749
31-03-2021,,2529.3,2545.05,0.622701933,,14811.85,14690.7,-0.817926187
30-03-2021,,2459.75,2529.3,2.827523122,,14628.5,14845.1,1.480671292
26-03-2021,,2443.75,2459.75,0.654731458,,14506.3,14507.3,0.006893557
25-03-2021,,2459.05,2443.75,-0.622191497,,14570.9,14324.9,-1.688296536
24-03-2021,,2473.85,2459.05,-0.598257776,,14712.45,14549.4,-1.108245058
23-03-2021,,2449.1,2473.85,1.010575313,,14768.55,14814.75,0.312826919
22-03-2021,,2414.2,2449.1,1.445613454,,14736.3,14736.4,0.000678596
19-03-2021,,2366.75,2414.2,2.004858984,,14471.15,14744,1.885475584
18-03-2021,,2417.85,2366.75,-2.113447898,,14855.5,14557.85,-2.003635017
17-03-2021,,2470.85,2417.85,-2.145010826,,14946.55,14721.3,-1.507036741
16-03-2021,,2431,2470.85,1.63924311,,14996.1,14910.45,-0.571148499
15-03-2021,,2461.2,2431,-1.227043719,,15048.4,14929.5,-0.790117222
12-03-2021,,2445.2,2461.2,0.654343203,,15321.15,15030.95,-1.894113693
10-03-2021,,2441.9,2445.2,0.135140669,,15202.15,15174.8,-0.179908763
09-03-2021,,2480.1,2441.9,-1.540260473,,15049.9,15098.4,0.322261277
08-03-2021,,2481.7,2480.1,-0.064471935,,15002.45,14956.2,-0.30828298
05-03-2021,,2496.4,2481.7,-0.588847941,,14977.95,14938.1,-0.266057772
04-03-2021,,2497.35,2496.4,-0.038040323,,15026.75,15080.75,0.359359143
03-03-2021,,2470.15,2497.35,1.101147704,,15064.4,15245.6,1.202835825
02-03-2021,,2439.7,2470.15,1.248104275,,14865.3,14919.1,0.361916678
01-03-2021,,2428.2,2439.7,0.473601845,,14702.5,14761.55,0.401632375
26-02-2021,,2467.5,2428.2,-1.592705167,,14888.6,14529.15,-2.414263262
25-02-2021,,2477.8,2467.5,-0.415691339,,15079.85,15097.35,0.1160489
24-02-2021,,2425.4,2477.8,2.160468376,,14729.15,14982,1.716663894
23-02-2021,,2451.8,2425.4,-1.076759931,,14782.25,14707.8,-0.503644574
22-02-2021,,2497,2451.8,-1.810172207,,14999.05,14675.7,-2.155803201
19-02-2021,,2521.2,2497,-0.959860384,,15074.8,14981.75,-0.617255287
18-02-2021,,2538.2,2521.2,-0.669765976,,15238.7,15118.95,-0.785828187
17-02-2021,,2588.8,2538.2,-1.954573548,,15279.9,15208.9,-0.464662727
16-02-2021,,2606.3,2588.8,-0.671449948,,15371.45,15313.45,-0.377322894
15-02-2021,,2601.85,2606.3,0.17103215,,15270.3,15314.7,0.290760496
12-02-2021,,2608.75,2601.85,-0.26449449,,15186.2,15163.3,-0.150794801
11-02-2021,,2586.1,2608.75,0.875836201,,15073.25,15173.3,0.663758645
10-02-2021,,2582.25,2586.1,0.149094782,,15119.05,15106.5,-0.083007861
09-02-2021,,2757.95,2582.25,-6.37067387,,15164.15,15109.3,-0.361708371
08-02-2021,,2752.05,2757.95,0.21438564,,15064.3,15115.8,0.34186786
05-02-2021,,2681.6,2752.05,2.627162888,,14952.6,14924.25,-0.189599133
04-02-2021,,2677.05,2681.6,0.169963206,,14789.05,14895.65,0.720803568
03-02-2021,,2571.55,2677.05,4.102584045,,14754.9,14789.95,0.237548204
02-02-2021,,2534.1,2571.55,1.477842232,,14481.1,14647.85,1.151500922
01-02-2021,,2608.15,2534.1,-2.839177195,,13758.6,14281.2,3.798351576
29-01-2021,,2663.85,2608.15,-2.090958575,,13946.6,13634.6,-2.237104384
28-01-2021,,2648.15,2663.85,0.592866718,,13810.4,13817.55,0.051772577
27-01-2021,,2635.25,2648.15,0.489517124,,14237.95,13967.5,-1.899500982
25-01-2021,,2690.35,2635.25,-2.048060661,,14477.8,14238.9,-1.650112586
22-01-2021,,2738.95,2690.35,-1.7744026,,14583.4,14371.9,-1.450279084
21-01-2021,,2722.15,2738.95,0.617159231,,14730.95,14590.35,-0.954453039
20-01-2021,,2750.9,2722.15,-1.045112509,,14538.3,14644.7,0.731859984
19-01-2021,,2645.1,2750.9,3.999848777,,14371.65,14521.15,1.040242422
18-01-2021,,2711.7,2645.1,-2.456023896,,14453.3,14281.3,-1.190039645
15-01-2021,,2785.55,2711.7,-2.651181993,,14594.35,14433.7,-1.100768448
14-01-2021,,2766.65,2785.55,0.683136645,,14550.05,14595.6,0.313057343
13-01-2021,,2833.5,2766.65,-2.359272984,,14639.8,14564.85,-0.511960546
12-01-2021,,2851.45,2833.5,-0.629504287,,14473.8,14563.45,0.619395045
11-01-2021,,2851.9,2851.45,-0.015778954,,14474.05,14484.75,0.073925404
08-01-2021,,2775.95,2851.9,2.736000288,,14258.4,14347.25,0.623141446
07-01-2021,,2790.7,2775.95,-0.528541226,,14253.75,14137.35,-0.816627203
06-01-2021,,2809.45,2790.7,-0.667390414,,14240.95,14146.25,-0.664983727
05-01-2021,,2794.65,2809.45,0.529583311,,14075.15,14199.5,0.883471935
04-01-2021,,2795.05,2794.65,-0.014311014,,14104.35,14132.9,0.202419821
01-01-2021,,2802.7,2795.05,-0.272951083,,13996.1,14018.5,0.160044584
31-12-2020,,2793,2802.7,0.347296813,,13970,13981.75,0.084108805
30-12-2020,,2758.8,2793,1.239669421,,13980.9,13981.95,0.007510246
29-12-2020,,2795.2,2758.8,-1.302232398,,13910.35,13932.6,0.159952841
28-12-2020,,2785.35,2795.2,0.353635988,,13815.15,13873.2,0.420190877
24-12-2020,,2799.65,2785.35,-0.510778133,,13672.15,13749.25,0.563920086
23-12-2020,,2743.6,2799.65,2.042936288,,13473.5,13601.1,0.947044198
22-12-2020,,2668.05,2743.6,2.831656078,,13373.65,13466.3,0.692780206
21-12-2020,,2779.1,2668.05,-3.995897953,,13741.9,13328.4,-3.009045329
18-12-2020,,2760.55,2779.1,0.671967543,,13764.4,13760.55,-0.027970707
17-12-2020,,2788.95,2760.55,-1.01830438,,13713.55,13740.7,0.197979371
16-12-2020,,2749.2,2788.95,1.445875164,,13663.1,13682.7,0.143452072
15-12-2020,,2703.8,2749.2,1.679118278,,13547.2,13567.85,0.152430022
14-12-2020,,2646.7,2703.8,2.157403559,,13571.45,13558.15,-0.097999845
11-12-2020,,2651.7,2646.7,-0.188558283,,13512.3,13513.85,0.01147103
10-12-2020,,2655.4,2651.7,-0.139338706,,13488.5,13478.3,-0.075619973
09-12-2020,,2671.55,2655.4,-0.604517976,,13458.1,13529.1,0.527563326
08-12-2020,,2690.9,2671.55,-0.719090267,,13393.85,13392.95,-0.006719502
07-12-2020,,2665.25,2690.9,0.962386268,,13264.85,13355.75,0.685269717
04-12-2020,,2670.15,2665.25,-0.18351029,,13177.4,13258.55,0.615827098
03-12-2020,,2690.05,2670.15,-0.739763201,,13215.3,13133.9,-0.615952721
02-12-2020,,2653.6,2690.05,1.373605668,,13121.4,13113.75,-0.058301706
01-12-2020,,2615.1,2653.6,1.472219036,,13062.2,13109.05,0.358668524
27-11-2020,,2615.7,2615.1,-0.02293841,,13012.05,12968.95,-0.331231435
26-11-2020,,2584.8,2615.7,1.195450325,,12906.45,12987,0.624106551
25-11-2020,,2622.65,2584.8,-1.443196767,,13130,12858.4,-2.068545316
24-11-2020,,2601.95,2622.65,0.795557178,,13002.6,13055.15,0.404149939
23-11-2020,,2609.9,2601.95,-0.304609372,,12960.3,12926.45,-0.261182226
20-11-2020,,2634.6,2609.9,-0.937523723,,12813.4,12859.05,0.356267657
