"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"07-Apr-2022","EQ","2,750.00","2,758.95","2,717.40","2,733.25","2,747.00","2,752.50","2,743.16","3,298.50","2,475.50","1,07,881","29,59,35,157.00","14,342"
"06-Apr-2022","EQ","2,750.00","2,788.00","2,726.40","2,786.25","2,734.90","2,733.25","2,749.47","3,298.50","2,475.50","1,52,465","41,91,98,075.60","11,192"
"05-Apr-2022","EQ","2,850.00","2,850.00","2,780.05","2,830.65","2,784.15","2,786.25","2,797.22","3,298.50","2,475.50","1,26,530","35,39,32,826.80","8,115"
"04-Apr-2022","EQ","2,794.95","2,838.00","2,776.90","2,786.70","2,820.00","2,830.65","2,825.24","3,298.50","2,475.50","76,191","21,52,58,031.80","10,466"
"01-Apr-2022","EQ","2,795.00","2,802.00","2,765.20","2,791.95","2,791.90","2,786.70","2,783.89","3,298.50","2,452.50","92,468","25,74,21,049.10","9,289"
"31-Mar-2022","EQ","2,828.40","2,836.70","2,772.40","2,828.35","2,780.00","2,791.95","2,794.26","3,298.50","2,452.50","1,95,689","54,68,06,673.90","12,285"
"30-Mar-2022","EQ","2,812.10","2,835.00","2,767.00","2,809.90","2,832.00","2,828.35","2,807.81","3,298.50","2,452.50","1,30,562","36,65,93,202.10","13,804"
"29-Mar-2022","EQ","2,749.15","2,819.90","2,727.50","2,728.30","2,805.00","2,809.90","2,787.27","3,298.50","2,452.50","2,65,373","73,96,67,462.00","15,311"
"28-Mar-2022","EQ","2,730.00","2,743.10","2,685.60","2,743.15","2,720.00","2,728.30","2,718.58","3,298.50","2,452.50","2,01,197","54,69,70,512.45","23,812"
"25-Mar-2022","EQ","2,835.00","2,843.40","2,733.30","2,828.40","2,739.00","2,743.15","2,761.61","3,298.50","2,392.80","1,89,657","52,37,58,393.15","15,215"
"24-Mar-2022","EQ","2,802.80","2,865.65","2,792.65","2,831.10","2,824.80","2,828.40","2,842.35","3,298.50","2,392.80","1,48,987","42,34,72,522.45","19,787"
"23-Mar-2022","EQ","2,764.95","2,860.00","2,764.95","2,762.20","2,824.10","2,831.10","2,835.83","3,298.50","2,392.80","4,08,885","1,15,95,27,024.80","45,105"
"22-Mar-2022","EQ","2,763.60","2,774.70","2,705.70","2,763.60","2,752.00","2,762.20","2,743.52","3,298.50","2,392.80","1,92,811","52,89,80,190.95","11,116"
"21-Mar-2022","EQ","2,908.00","2,912.35","2,731.60","2,874.60","2,754.00","2,763.60","2,797.32","3,298.50","2,392.80","2,77,947","77,75,05,912.50","18,825"
"17-Mar-2022","EQ","2,879.40","2,987.75","2,850.00","2,850.00","2,865.70","2,874.60","2,910.67","3,298.50","2,311.10","4,32,664","1,25,93,42,880.10","34,001"
"16-Mar-2022","EQ","2,888.00","2,892.60","2,830.05","2,870.60","2,842.25","2,850.00","2,850.88","3,298.50","2,311.10","98,663","28,12,76,719.85","10,974"
"15-Mar-2022","EQ","2,832.00","2,925.00","2,832.00","2,829.00","2,855.00","2,870.60","2,889.00","3,298.50","2,311.10","2,03,438","58,77,32,975.30","20,999"
"14-Mar-2022","EQ","2,820.10","2,846.35","2,787.25","2,823.25","2,839.00","2,829.00","2,820.07","3,298.50","2,311.10","68,519","19,32,28,293.95","9,275"
"11-Mar-2022","EQ","2,752.60","2,841.70","2,752.55","2,769.20","2,819.30","2,823.25","2,810.24","3,298.50","2,311.10","96,883","27,22,64,010.65","13,183"
"10-Mar-2022","EQ","2,810.90","2,810.90","2,754.70","2,774.60","2,775.00","2,769.20","2,777.34","3,298.50","2,311.10","79,110","21,97,15,718.75","10,912"
"09-Mar-2022","EQ","2,745.00","2,818.75","2,680.00","2,745.00","2,760.00","2,774.60","2,783.03","3,298.50","2,311.10","96,030","26,72,54,080.15","11,646"
"08-Mar-2022","EQ","2,651.00","2,768.75","2,651.00","2,698.55","2,738.80","2,745.00","2,728.46","3,298.50","2,311.10","1,26,372","34,48,01,463.90","12,530"
"07-Mar-2022","EQ","2,725.00","2,745.50","2,661.00","2,740.50","2,664.45","2,698.55","2,715.41","3,298.50","2,311.10","1,30,931","35,55,31,605.20","18,234"
"04-Mar-2022","EQ","2,790.00","2,803.50","2,729.10","2,800.85","2,749.50","2,740.50","2,773.91","3,298.50","2,311.10","1,15,233","31,96,45,466.95","14,978"
"03-Mar-2022","EQ","2,771.45","2,821.70","2,763.30","2,772.15","2,814.85","2,800.85","2,803.53","3,298.50","2,311.10","1,25,349","35,14,19,400.55","15,302"
"02-Mar-2022","EQ","2,739.90","2,793.15","2,727.80","2,749.90","2,768.25","2,772.15","2,768.43","3,298.50","2,311.10","1,10,221","30,51,39,314.75","11,092"
"28-Feb-2022","EQ","2,687.30","2,778.95","2,679.70","2,705.70","2,775.90","2,749.90","2,734.19","3,298.50","2,311.10","2,46,720","67,45,80,304.25","12,990"
"25-Feb-2022","EQ","2,719.90","2,724.95","2,662.65","2,669.00","2,711.75","2,705.70","2,692.44","3,298.50","2,311.10","84,333","22,70,61,425.65","7,727"
"24-Feb-2022","EQ","2,620.00","2,766.70","2,620.00","2,738.15","2,690.20","2,669.00","2,712.74","3,298.50","2,311.10","4,13,169","1,12,08,19,479.80","44,533"
"23-Feb-2022","EQ","2,721.00","2,749.70","2,710.10","2,700.40","2,735.00","2,738.15","2,734.36","3,298.50","2,311.10","1,42,532","38,97,33,217.80","12,494"
"22-Feb-2022","EQ","2,602.00","2,711.85","2,585.65","2,654.90","2,698.00","2,700.40","2,673.65","3,298.50","2,311.10","3,59,345","96,07,61,082.05","27,824"
"21-Feb-2022","EQ","2,650.20","2,668.70","2,615.10","2,663.95","2,660.00","2,654.90","2,649.46","3,298.50","2,311.10","87,567","23,20,05,488.00","7,958"
"18-Feb-2022","EQ","2,600.00","2,674.90","2,570.45","2,592.45","2,650.20","2,663.95","2,638.91","3,298.50","2,311.10","1,73,233","45,71,46,659.20","14,041"
"17-Feb-2022","EQ","2,640.00","2,646.70","2,582.05","2,626.95","2,600.00","2,592.45","2,598.33","3,298.50","2,311.10","1,79,295","46,58,68,274.85","13,091"
"16-Feb-2022","EQ","2,599.90","2,645.30","2,591.90","2,592.90","2,638.95","2,626.95","2,622.33","3,298.50","2,311.10","1,34,849","35,36,18,624.10","13,266"
"15-Feb-2022","EQ","2,560.00","2,598.95","2,545.20","2,551.20","2,588.30","2,592.90","2,578.01","3,298.50","2,311.10","82,836","21,35,51,664.55","8,598"
"14-Feb-2022","EQ","2,550.00","2,626.00","2,530.05","2,590.60","2,530.05","2,551.20","2,593.22","3,298.50","2,311.10","2,08,608","54,09,65,891.50","22,801"
"11-Feb-2022","EQ","2,585.00","2,598.00","2,561.00","2,597.15","2,590.00","2,590.60","2,579.90","3,298.50","2,311.10","60,231","15,53,90,159.50","6,383"
"10-Feb-2022","EQ","2,616.95","2,632.90","2,576.25","2,601.15","2,585.00","2,597.15","2,608.37","3,298.50","2,311.10","2,61,929","68,32,08,510.65","18,952"
"09-Feb-2022","EQ","2,608.50","2,620.20","2,572.00","2,600.30","2,603.90","2,601.15","2,596.35","3,298.50","2,311.10","2,50,400","65,01,25,823.15","18,762"
"08-Feb-2022","EQ","2,628.00","2,638.40","2,580.10","2,614.35","2,598.35","2,600.30","2,605.64","3,298.50","2,311.10","3,57,202","93,07,38,180.30","27,342"
"07-Feb-2022","EQ","2,680.00","2,682.85","2,590.25","2,682.90","2,607.10","2,614.35","2,625.29","3,298.50","2,311.10","1,58,464","41,60,13,683.25","19,841"
"04-Feb-2022","EQ","2,718.95","2,719.30","2,668.00","2,707.35","2,676.00","2,682.90","2,685.86","3,298.50","2,311.10","1,76,440","47,38,92,943.45","19,430"
"03-Feb-2022","EQ","2,732.35","2,734.40","2,692.00","2,738.55","2,707.30","2,707.35","2,706.96","3,298.50","2,311.10","1,08,990","29,50,32,107.30","14,673"
"02-Feb-2022","EQ","2,659.80","2,745.00","2,656.00","2,678.65","2,723.70","2,738.55","2,706.16","3,298.50","2,311.10","2,05,983","55,74,22,802.85","20,482"
"01-Feb-2022","EQ","2,683.90","2,687.65","2,652.00","2,671.45","2,670.15","2,678.65","2,668.44","3,298.50","2,311.10","2,24,427","59,88,69,583.40","22,783"
"31-Jan-2022","EQ","2,630.00","2,692.00","2,615.00","2,657.65","2,664.00","2,671.45","2,662.03","3,298.50","2,311.10","5,67,500","1,51,07,04,086.40","43,935"
"28-Jan-2022","EQ","2,705.00","2,718.00","2,620.30","2,683.50","2,659.00","2,657.65","2,683.24","3,298.50","2,311.10","8,15,402","2,18,79,21,986.45","74,518"
"27-Jan-2022","EQ","2,940.05","2,940.05","2,635.80","3,161.00","2,686.95","2,683.50","2,709.33","3,298.50","2,311.10","26,96,248","7,30,50,35,777.50","1,53,594"
"25-Jan-2022","EQ","3,090.00","3,187.80","3,072.00","3,117.85","3,137.50","3,161.00","3,141.43","3,298.50","2,311.10","1,01,255","31,80,85,008.45","14,149"
"24-Jan-2022","EQ","3,159.70","3,174.70","3,070.15","3,165.15","3,104.00","3,117.85","3,127.92","3,298.50","2,311.10","1,16,797","36,53,32,010.80","12,850"
"21-Jan-2022","EQ","3,190.30","3,219.75","3,141.15","3,204.80","3,161.90","3,165.15","3,185.90","3,298.50","2,311.10","95,976","30,57,69,520.60","10,277"
"20-Jan-2022","EQ","3,175.00","3,228.00","3,175.00","3,201.15","3,200.40","3,204.80","3,208.14","3,298.50","2,311.10","83,652","26,83,66,990.45","8,195"
"19-Jan-2022","EQ","3,178.00","3,225.55","3,148.45","3,186.80","3,197.55","3,201.15","3,189.63","3,298.50","2,311.10","1,29,845","41,41,57,603.35","11,165"
"18-Jan-2022","EQ","3,198.00","3,233.75","3,158.10","3,191.00","3,194.95","3,186.80","3,193.02","3,298.50","2,311.10","1,41,011","45,02,50,392.75","14,825"
"17-Jan-2022","EQ","3,172.00","3,209.90","3,162.00","3,194.20","3,183.75","3,191.00","3,185.59","3,298.50","2,311.10","80,963","25,79,15,320.70","15,998"
"14-Jan-2022","EQ","3,189.00","3,208.75","3,144.00","3,189.20","3,193.35","3,194.20","3,189.22","3,298.50","2,311.10","1,69,729","54,13,03,772.95","11,812"
"13-Jan-2022","EQ","3,185.25","3,218.00","3,144.15","3,159.90","3,185.85","3,189.20","3,184.77","3,298.50","2,311.10","1,01,421","32,30,02,672.50","10,562"
"12-Jan-2022","EQ","3,140.00","3,174.50","3,105.55","3,125.80","3,150.00","3,159.90","3,142.79","3,298.50","2,311.10","97,274","30,57,11,640.65","14,908"
"11-Jan-2022","EQ","3,154.35","3,174.20","3,115.30","3,144.35","3,122.00","3,125.80","3,142.73","3,298.50","2,311.10","67,044","21,07,01,332.90","8,115"
"10-Jan-2022","EQ","3,145.00","3,169.00","3,125.00","3,140.50","3,158.00","3,144.35","3,143.65","3,298.50","2,311.10","58,345","18,34,15,991.75","12,180"
"07-Jan-2022","EQ","3,163.00","3,190.00","3,115.75","3,158.85","3,135.05","3,140.50","3,160.10","3,298.50","2,311.10","76,370","24,13,36,593.95","7,754"
"06-Jan-2022","EQ","3,190.00","3,238.85","3,147.20","3,199.95","3,160.00","3,158.85","3,172.84","3,298.50","2,311.10","1,17,890","37,40,46,379.10","8,437"
"05-Jan-2022","EQ","3,223.00","3,248.50","3,186.00","3,208.85","3,200.00","3,199.95","3,206.68","3,298.50","2,311.10","77,081","24,71,74,316.70","8,523"
"04-Jan-2022","EQ","3,272.50","3,272.50","3,188.00","3,252.10","3,225.00","3,208.85","3,207.19","3,298.50","2,311.10","1,39,846","44,85,12,950.75","10,110"
"03-Jan-2022","EQ","3,278.50","3,295.95","3,247.45","3,278.45","3,248.00","3,252.10","3,268.47","3,298.50","2,311.10","98,348","32,14,47,926.30","8,145"
"31-Dec-2021","EQ","3,182.80","3,298.50","3,182.80","3,190.95","3,278.85","3,278.45","3,259.55","3,298.50","2,311.10","3,58,118","1,16,73,02,545.35","24,095"
"30-Dec-2021","EQ","3,182.35","3,238.00","3,173.10","3,185.70","3,182.80","3,190.95","3,203.94","3,250.20","2,311.10","2,11,882","67,88,57,697.90","21,034"
"29-Dec-2021","EQ","3,142.40","3,225.00","3,120.00","3,142.40","3,181.00","3,185.70","3,181.77","3,250.20","2,311.10","2,68,441","85,41,16,604.60","23,574"
"28-Dec-2021","EQ","3,145.50","3,177.70","3,117.05","3,148.75","3,145.00","3,142.40","3,142.44","3,250.20","2,311.10","1,30,389","40,97,40,245.60","14,912"
"27-Dec-2021","EQ","3,046.25","3,160.20","3,030.65","3,046.20","3,149.00","3,148.75","3,135.80","3,250.20","2,311.10","4,39,659","1,37,86,83,481.70","25,846"
"24-Dec-2021","EQ","3,180.00","3,199.00","3,036.35","3,162.50","3,040.00","3,046.20","3,089.29","3,250.20","2,311.10","2,80,601","86,68,57,172.80","19,355"
"23-Dec-2021","EQ","3,088.85","3,180.00","3,081.00","3,081.80","3,176.00","3,162.50","3,133.56","3,250.20","2,311.10","1,00,449","31,47,62,731.25","13,225"
"22-Dec-2021","EQ","3,080.00","3,095.70","3,053.65","3,073.35","3,080.00","3,081.80","3,077.23","3,250.20","2,311.10","2,50,422","77,06,05,122.60","15,092"
"21-Dec-2021","EQ","3,055.00","3,136.60","3,032.50","3,067.85","3,075.00","3,073.35","3,093.52","3,250.20","2,311.10","1,18,278","36,58,94,914.55","12,534"
"20-Dec-2021","EQ","3,060.10","3,084.80","3,001.75","3,081.30","3,061.55","3,067.85","3,046.52","3,250.20","2,311.10","1,36,571","41,60,66,189.65","16,883"
"17-Dec-2021","EQ","3,099.50","3,112.00","3,049.20","3,092.05","3,057.75","3,081.30","3,083.05","3,250.20","2,311.10","1,60,595","49,51,22,547.25","15,701"
"16-Dec-2021","EQ","3,114.50","3,138.00","3,058.20","3,114.55","3,097.95","3,092.05","3,093.81","3,250.20","2,311.10","1,81,767","56,23,52,101.20","16,376"
"15-Dec-2021","EQ","3,120.55","3,164.00","3,092.00","3,120.55","3,124.00","3,114.55","3,123.35","3,250.20","2,311.10","1,88,339","58,82,49,091.60","17,000"
"14-Dec-2021","EQ","3,075.00","3,166.10","3,060.95","3,075.00","3,120.00","3,120.55","3,115.18","3,250.20","2,311.10","1,35,929","42,34,43,815.80","12,240"
"13-Dec-2021","EQ","3,095.00","3,125.45","3,059.30","3,086.65","3,078.10","3,075.00","3,087.30","3,250.20","2,311.10","1,19,230","36,80,98,467.45","10,415"
"10-Dec-2021","EQ","3,082.50","3,128.65","3,072.05","3,112.80","3,079.20","3,086.65","3,097.38","3,250.20","2,311.10","67,678","20,96,24,589.65","11,920"
"09-Dec-2021","EQ","3,130.00","3,151.85","3,094.00","3,137.90","3,104.80","3,112.80","3,117.73","3,250.20","2,311.10","89,457","27,89,03,006.20","17,029"
"08-Dec-2021","EQ","3,099.00","3,147.60","3,075.00","3,074.60","3,130.00","3,137.90","3,109.11","3,250.20","2,311.10","3,92,496","1,22,03,14,634.30","29,174"
"07-Dec-2021","EQ","2,940.50","3,107.00","2,930.15","2,936.95","3,074.90","3,074.60","3,063.85","3,250.20","2,311.10","8,41,172","2,57,72,23,362.35","48,728"
"06-Dec-2021","EQ","2,981.80","3,014.95","2,924.75","2,981.80","2,931.00","2,936.95","2,979.76","3,250.20","2,311.10","1,12,379","33,48,62,637.55","11,784"
"03-Dec-2021","EQ","2,972.00","3,022.95","2,957.00","2,971.15","2,971.00","2,981.80","2,993.29","3,250.20","2,311.10","1,50,753","45,12,47,352.20","22,050"
"02-Dec-2021","EQ","2,976.10","3,005.85","2,952.00","2,975.65","2,970.00","2,971.15","2,977.00","3,250.20","2,311.10","2,42,805","72,28,29,974.05","35,022"
"01-Dec-2021","EQ","3,035.00","3,035.00","2,950.80","3,042.05","2,978.00","2,975.65","2,977.00","3,250.20","2,311.10","3,64,444","1,08,49,50,230.15","39,211"
"30-Nov-2021","EQ","3,036.10","3,110.00","2,990.10","3,037.30","3,021.60","3,042.05","3,054.43","3,250.20","2,311.10","4,74,966","1,45,07,48,227.80","46,202"
"29-Nov-2021","EQ","3,100.00","3,248.80","3,014.60","3,036.10","3,050.00","3,037.30","3,112.76","3,250.20","2,311.10","11,95,238","3,72,04,91,886.75","1,17,360"
"26-Nov-2021","EQ","2,963.50","3,085.95","2,931.30","2,990.55","3,012.95","3,036.10","3,030.25","3,250.20","2,311.10","5,26,866","1,59,65,36,314.90","37,023"
"25-Nov-2021","EQ","2,837.90","3,015.00","2,817.55","2,817.50","2,990.00","2,990.55","2,958.43","3,250.20","2,311.10","10,70,021","3,16,55,78,496.85","65,774"
